videoId,title,publishedAt,playlistId,esquema
WG3AcjOnByM, Diario del estudiante: distancia entre puntos, 2017-12-18, PLgESRxNhytd7bjMWBGFlTCopJfZi_UYV1,8
ufJDrKdSMw0, Diario del estudiante: función lineal, 2017-12-18, PLgESRxNhytd7bjMWBGFlTCopJfZi_UYV1,8
XgoXk9z_zZw, Diario del estudiante: espacios muestrales, 2017-12-18, PLgESRxNhytd7bjMWBGFlTCopJfZi_UYV1,8
SMJBysJvAxw, Diario del estudiante: función exponencial, 2017-12-18, PLgESRxNhytd7bjMWBGFlTCopJfZi_UYV1,8
v9Rw1b5hXe8, Diario del estudiante: principio multiplicación, 2017-12-18, PLgESRxNhytd7bjMWBGFlTCopJfZi_UYV1,8
tJRWhRmLRss, Diario del estudiante: probabilidad condicional, 2017-12-18, PLgESRxNhytd7bjMWBGFlTCopJfZi_UYV1,8
rZ9YurQNYVE, Diario del estudiante: cuadrado del binomio, 2018-01-15, PLgESRxNhytd7bjMWBGFlTCopJfZi_UYV1,5
B5ocrBbGCFI, Diario del estudiante: áreas de polígonos, 2018-01-15, PLgESRxNhytd7bjMWBGFlTCopJfZi_UYV1,5
urJLla72BMs, Diario del estudiante: permutaciones, 2018-01-15, PLgESRxNhytd7bjMWBGFlTCopJfZi_UYV1,5
sk46fNPSnrw, Diario del estudiante: idea intuitiva de límite, 2018-01-15, PLgESRxNhytd7bjMWBGFlTCopJfZi_UYV1,5
4w4_Pm-ngJI, Diario del estudiante: área región sombreada, 2018-01-15, PLgESRxNhytd7bjMWBGFlTCopJfZi_UYV1,5
Jf5ct_ZqBxM, Diario del estudiante: distancia entre puntos, 2018-04-04, PLgESRxNhytd7bjMWBGFlTCopJfZi_UYV1,4
TapEdEtMQS4, Diario del estudiante: rotación, 2018-04-04, PLgESRxNhytd7bjMWBGFlTCopJfZi_UYV1,4
u4fFS2UeaRU, Diario del estudiante: función lineal, 2018-04-04, PLgESRxNhytd7bjMWBGFlTCopJfZi_UYV1,4
URIFOrsOcL8, Diario del estudiante: probabilidad condicional, 2018-04-04, PLgESRxNhytd7bjMWBGFlTCopJfZi_UYV1,4
cEa3B8f4RO8, Diario del estudiante: espacios muestrales, 2018-04-04, PLgESRxNhytd7bjMWBGFlTCopJfZi_UYV1,4
Em6Z_fT8MRI, Diario del estudiante: función exponencial, 2018-04-04, PLgESRxNhytd7bjMWBGFlTCopJfZi_UYV1,4
1xAloLgaGv0, Diario del estudiante: principio multiplicación, 2018-04-04, PLgESRxNhytd7bjMWBGFlTCopJfZi_UYV1,4
ZlMy9IHuX0Y, Diario del estudiante: intervalos, 2018-04-04, PLgESRxNhytd7bjMWBGFlTCopJfZi_UYV1,4
0wCaAAiyPyg, Diario del estudiante: sucesiones aritméticas, 2018-04-04, PLgESRxNhytd7bjMWBGFlTCopJfZi_UYV1,4
-6w--7wsJ6Y, Diario del estudiante: razón, 2018-04-04, PLgESRxNhytd7bjMWBGFlTCopJfZi_UYV1,4
FKwH3GrEtZE, Diario del estudiante: simetría axial, 2018-04-04, PLgESRxNhytd7bjMWBGFlTCopJfZi_UYV1,4
j7SbteSN170, Diario del estudiante: función seno, 2018-04-04, PLgESRxNhytd7bjMWBGFlTCopJfZi_UYV1,4
HiBIUeY1Goc, Diario del estudiante: prismas triangulares, 2018-04-04, PLgESRxNhytd7bjMWBGFlTCopJfZi_UYV1,4
9BJu1d8NCag, Diario del estudiante: ecuaciones cuadráticas, 2018-04-04, PLgESRxNhytd7bjMWBGFlTCopJfZi_UYV1,4
dRF8aBjYT3Y, Diario del estudiante: elipse, 2018-04-04, PLgESRxNhytd7bjMWBGFlTCopJfZi_UYV1,4
d87C-jN_tBs, Diario del estudiante: relación de orden enteros, 2019-02-16, PLgESRxNhytd7bjMWBGFlTCopJfZi_UYV1,6
C0iOhIqwjZU, Diario del estudiante: semejanza de triángulos, 2019-02-16, PLgESRxNhytd7bjMWBGFlTCopJfZi_UYV1,6
k2qQlo4ixR8, Diario del estudiante: orden racionales, 2019-02-16, PLgESRxNhytd7bjMWBGFlTCopJfZi_UYV1,6
1j6L_4Hr1mM, Diario del estudiante: desigualdades lineales, 2019-02-16, PLgESRxNhytd7bjMWBGFlTCopJfZi_UYV1,6
3WfJ0vqtiQo, Diario del estudiante: longitud circunferencia, 2019-02-16, PLgESRxNhytd7bjMWBGFlTCopJfZi_UYV1,6
6ESlhd2EvT8, Diario del estudiante: sucesión geométrica, 2019-02-16, PLgESRxNhytd7bjMWBGFlTCopJfZi_UYV1,6
lATSMDMLD5g, Diario del estudiante: adición de fracciones, 2019-02-16, PLgESRxNhytd7bjMWBGFlTCopJfZi_UYV1,6
GZZCtqmS-Sc, Discusion MAD7 5 2, 2019-02-18, PLgESRxNhytd7bjMWBGFlTCopJfZi_UYV1,8
fT-uluJHyG0, Diario del estudiante: ecuación lineal, 2019-08-01, PLgESRxNhytd7bjMWBGFlTCopJfZi_UYV1,1
qcPyUcyXcaE, Informe final: intervalos, 2017-11-27, PLgESRxNhytd7gViDOnFBfN5gAhub8yc9l,7
K0RaTTERYsQ, Resumen y cartilla de intervalos MAD4, 2017-11-27, PLgESRxNhytd7gViDOnFBfN5gAhub8yc9l,7
5dFWKGhL7QU, Versión 2 cartilla de intervalos MAD4, 2017-11-27, PLgESRxNhytd7gViDOnFBfN5gAhub8yc9l,7
UmNUzFR77oo, Noción currículo: intervalos, 2017-12-05, PLgESRxNhytd7gViDOnFBfN5gAhub8yc9l,5
23HZ29ETesM, Currículo matemáticas: intervalos, 2017-12-05, PLgESRxNhytd7gViDOnFBfN5gAhub8yc9l,5
qeaszuEoTNk, PISA y estándares: intervalos, 2017-12-05, PLgESRxNhytd7gViDOnFBfN5gAhub8yc9l,5
j1edKhVhnuo, Concreción tema: intervalos, 2017-12-05, PLgESRxNhytd7gViDOnFBfN5gAhub8yc9l,5
uZDEJM-HwcI, Estructura conceptual: intervalos, 2017-12-11, PLgESRxNhytd7gViDOnFBfN5gAhub8yc9l,1
3dNS2HF2tkE, Sistemas representación: intervalos, 2017-12-11, PLgESRxNhytd7gViDOnFBfN5gAhub8yc9l,1
AqJ2Vcx8XYk, Fenomenología: intervalos, 2017-12-11, PLgESRxNhytd7gViDOnFBfN5gAhub8yc9l,1
ie2nwrAIJdU, Análisis de contenido: intervalos, 2017-12-11, PLgESRxNhytd7gViDOnFBfN5gAhub8yc9l,1
bpCnXGbsH0w, Expectativas: intervalos, 2017-12-11, PLgESRxNhytd7gViDOnFBfN5gAhub8yc9l,1
v09C2uZhVi0, Dificultades y errores: intervalos, 2017-12-11, PLgESRxNhytd7gViDOnFBfN5gAhub8yc9l,1
7c1PDRKSQbE, Caracterización objetivo: intervalos, 2017-12-11, PLgESRxNhytd7gViDOnFBfN5gAhub8yc9l,1
GMYkfQ-NRx8, Caracterización objetivos: intervalos, 2017-12-11, PLgESRxNhytd7gViDOnFBfN5gAhub8yc9l,1
QSGB1UyXqbk, Versión inicial tareas: intervalos, 2017-12-11, PLgESRxNhytd7gViDOnFBfN5gAhub8yc9l,1
pucSTD3Xb1o, Previsiones tareas: intervalos, 2017-12-11, PLgESRxNhytd7gViDOnFBfN5gAhub8yc9l,1
T_AF6NLbOx0, Secuencia de tareas: intervalos, 2017-12-11, PLgESRxNhytd7gViDOnFBfN5gAhub8yc9l,1
cSP1Ts3SYa8, Tarea diagnóstica: intervalos, 2017-12-11, PLgESRxNhytd7gViDOnFBfN5gAhub8yc9l,1
b9Ssq-f_bGQ, Análisis de tareas: intervalos, 2017-12-11, PLgESRxNhytd7gViDOnFBfN5gAhub8yc9l,1
GB2GZQUU8PA, Diario del estudiante: intervalos, 2017-12-11, PLgESRxNhytd7gViDOnFBfN5gAhub8yc9l,1
ztrQBFjegqE, Diario del profesor: intervalos, 2017-12-12, PLgESRxNhytd7gViDOnFBfN5gAhub8yc9l,2
WeZXC_c9LXM, Diario del profesor: intervalos, 2017-12-12, PLgESRxNhytd7gViDOnFBfN5gAhub8yc9l,2
qFttClZTJ9c, Evaluación e instrucción: intervalos, 2017-12-12, PLgESRxNhytd7gViDOnFBfN5gAhub8yc9l,2
A9sE8bJZg4Y, ACE y una tarea: intervalos, 2017-12-12, PLgESRxNhytd7gViDOnFBfN5gAhub8yc9l,2
RNC0kGO00MU, Análisis objetivo 1: intervalos, 2017-12-12, PLgESRxNhytd7gViDOnFBfN5gAhub8yc9l,2
qO0fNR3qHm8, Análisis objetivos: intervalos, 2017-12-12, PLgESRxNhytd7gViDOnFBfN5gAhub8yc9l,2
L78oVtJ_fxQ, Interpretación resultados: intervalos, 2017-12-12, PLgESRxNhytd7gViDOnFBfN5gAhub8yc9l,2
sMJkUT_anjU, Dimensión afectiva: intervalos, 2017-12-12, PLgESRxNhytd7gViDOnFBfN5gAhub8yc9l,2
cPqJY0oh2tw, Dimensión cognitiva: intervalos, 2017-12-12, PLgESRxNhytd7gViDOnFBfN5gAhub8yc9l,2
ofV2qCY_OiU, Mejora unidad didáctica: intervalos, 2017-12-12, PLgESRxNhytd7gViDOnFBfN5gAhub8yc9l,2
-FOOXZI3iG4, Nuevo diseño : intervalos, 2017-12-12, PLgESRxNhytd7gViDOnFBfN5gAhub8yc9l,2
PqD253MuVJQ, Resumen experiencia: intervalos, 2017-12-12, PLgESRxNhytd7gViDOnFBfN5gAhub8yc9l,2
Rlj8gRv-QoA, Caracterización objetivo: intervalos, 2018-04-03, PLgESRxNhytd7gViDOnFBfN5gAhub8yc9l,3
ZlMy9IHuX0Y, Diario del estudiante: intervalos, 2018-04-04, PLgESRxNhytd7gViDOnFBfN5gAhub8yc9l,4
NhzsE6JjkCw, Dificultades y errores: intervalos, 2018-04-04, PLgESRxNhytd7gViDOnFBfN5gAhub8yc9l,4
KF7Xw6LW-lY, Currículo matemáticas: intervalos, 2018-04-05, PLgESRxNhytd7gViDOnFBfN5gAhub8yc9l,5
LVnKfnWKzts, Estructura conceptual: intervalos, 2018-04-05, PLgESRxNhytd7gViDOnFBfN5gAhub8yc9l,5
xpqqFJ1qa7Y, Fenomenología: intervalos, 2018-04-05, PLgESRxNhytd7gViDOnFBfN5gAhub8yc9l,5
lMiBaOQa0ZU, Expectativas: intervalos, 2018-04-05, PLgESRxNhytd7gViDOnFBfN5gAhub8yc9l,5
Nm8m3Y9OLpA, Evaluación e instrucción: intervalos, 2018-04-05, PLgESRxNhytd7gViDOnFBfN5gAhub8yc9l,5
i-B49tEvy-E, Dimensión afectiva: intervalos, 2018-04-05, PLgESRxNhytd7gViDOnFBfN5gAhub8yc9l,5
SacszYQCXTM, Interpretación resultados: intervalos, 2018-04-05, PLgESRxNhytd7gViDOnFBfN5gAhub8yc9l,5
fRg_gAVDPv4, Mejora unidad didáctica: intervalos, 2018-04-05, PLgESRxNhytd7gViDOnFBfN5gAhub8yc9l,5
zxT8-yZAqHQ, Nuevo diseño : intervalos, 2018-04-05, PLgESRxNhytd7gViDOnFBfN5gAhub8yc9l,5
_MS-A2vjov4, PISA y estándares: intervalos, 2018-04-06, PLgESRxNhytd7gViDOnFBfN5gAhub8yc9l,6
dWDWDwcFD5o, Sistemas representación: intervalos, 2018-04-06, PLgESRxNhytd7gViDOnFBfN5gAhub8yc9l,6
oIqpX7GQoPI, Versión inicial tareas: intervalos, 2018-04-06, PLgESRxNhytd7gViDOnFBfN5gAhub8yc9l,6
qyFqnNU37Lc, Previsiones tareas: intervalos, 2018-04-06, PLgESRxNhytd7gViDOnFBfN5gAhub8yc9l,6
SA4xdCC95Ag, Secuencia de tareas: intervalos, 2018-04-06, PLgESRxNhytd7gViDOnFBfN5gAhub8yc9l,6
LaLD8FtNmt0, Dimensión afectiva: sistemas de ecuaciones, 2018-04-03, PLgESRxNhytd7jhgW8IhLXi1edIr9c5PsJ,3
ZECJ74m3SoE, Interpretación resultados: razones trigonométricas, 2018-04-03, PLgESRxNhytd7jhgW8IhLXi1edIr9c5PsJ,3
eDWo8p7D_PI, Informe final: números enteros, 2018-04-03, PLgESRxNhytd7jhgW8IhLXi1edIr9c5PsJ,3
0hZ3Pe1K9-g, ACE y una tarea: sistemas de ecuaciones, 2018-04-03, PLgESRxNhytd7jhgW8IhLXi1edIr9c5PsJ,3
UBSjNVzWbc0, Análisis de tareas: razones trigonométricas, 2018-04-03, PLgESRxNhytd7jhgW8IhLXi1edIr9c5PsJ,3
MUXtic01bdM, Análisis objetivos: razones trigonométricas, 2018-04-03, PLgESRxNhytd7jhgW8IhLXi1edIr9c5PsJ,3
ywf0dkM38u0, Resumen y cartilla: sistemas de ecuaciones, 2018-04-03, PLgESRxNhytd7jhgW8IhLXi1edIr9c5PsJ,3
tI3E2VXbIQ0, Dificultades y errores: razones trigonométricas, 2018-04-03, PLgESRxNhytd7jhgW8IhLXi1edIr9c5PsJ,3
H6Z7rbcvaG0, Análisis de tareas: ecuaciones lineales, 2018-04-03, PLgESRxNhytd7jhgW8IhLXi1edIr9c5PsJ,3
yTIIDF3l2AM, Diario del profesor: ecuaciones lineales, 2018-04-03, PLgESRxNhytd7jhgW8IhLXi1edIr9c5PsJ,3
0T-v0sfJZxo, Evaluación e instrucción: sistemas de ecuaciones, 2018-04-03, PLgESRxNhytd7jhgW8IhLXi1edIr9c5PsJ,3
ZCKn2jrxr1c, Resumen y cartilla: ecuaciones lineales, 2018-04-03, PLgESRxNhytd7jhgW8IhLXi1edIr9c5PsJ,3
--qpQQQxEs8, Tarea diagnóstica: números enteros, 2018-04-03, PLgESRxNhytd7jhgW8IhLXi1edIr9c5PsJ,3
tq3Vo8yWYXs, Versión inicial tareas: sistemas de ecuaciones, 2018-04-03, PLgESRxNhytd7jhgW8IhLXi1edIr9c5PsJ,3
5gQOpf6w3Dc, Informe final: ecuaciones lineales, 2018-04-03, PLgESRxNhytd7jhgW8IhLXi1edIr9c5PsJ,3
EH0C5sJZ4Ic, Análisis objetivos: ecuaciones lineales, 2018-04-03, PLgESRxNhytd7jhgW8IhLXi1edIr9c5PsJ,3
lavJi5Gj9ds, Informe final: sistemas de ecuaciones, 2018-04-03, PLgESRxNhytd7jhgW8IhLXi1edIr9c5PsJ,3
O8tGzjeFGxk, Secuencia de tareas: sistemas de ecuaciones, 2018-04-03, PLgESRxNhytd7jhgW8IhLXi1edIr9c5PsJ,3
M__eK3EL8qQ, Evaluación e instrucción: ecuaciones lineales, 2018-04-03, PLgESRxNhytd7jhgW8IhLXi1edIr9c5PsJ,3
vhrikHJIlSY, Análisis objetivos: números enteros, 2018-04-03, PLgESRxNhytd7jhgW8IhLXi1edIr9c5PsJ,3
VK1sL_ctlfQ, Dimensión afectiva: ecuaciones lineales, 2018-04-03, PLgESRxNhytd7jhgW8IhLXi1edIr9c5PsJ,3
pyQGwGBxR3s, Interpretación resultados: ecuaciones lineales, 2018-04-03, PLgESRxNhytd7jhgW8IhLXi1edIr9c5PsJ,3
IJVutjOyLCU, Informe final: ecuaciones lineales, 2018-04-03, PLgESRxNhytd7jhgW8IhLXi1edIr9c5PsJ,3
1hlAYicnbl0, Currículo matemáticas: sistemas de ecuaciones, 2018-04-03, PLgESRxNhytd7jhgW8IhLXi1edIr9c5PsJ,3
kdTNd0O2iTg, Dificultades y errores: sistemas de ecuaciones, 2018-04-03, PLgESRxNhytd7jhgW8IhLXi1edIr9c5PsJ,3
URYeafUoefE, Análisis de tareas: ecuaciones lineales, 2018-04-03, PLgESRxNhytd7jhgW8IhLXi1edIr9c5PsJ,3
P74oIUbhXlk, Resumen experiencia: sistemas de ecuaciones, 2018-04-03, PLgESRxNhytd7jhgW8IhLXi1edIr9c5PsJ,3
Kg1IPxrwz4g, Análisis objetivo 1: razones trigonométricas, 2018-04-03, PLgESRxNhytd7jhgW8IhLXi1edIr9c5PsJ,3
yiNMf5aMAGE, Secuencia de tareas: razones trigonométricas, 2018-04-03, PLgESRxNhytd7jhgW8IhLXi1edIr9c5PsJ,3
PGUfIyAC9_E, ACE y una tarea: ecuaciones lineales, 2018-04-03, PLgESRxNhytd7jhgW8IhLXi1edIr9c5PsJ,3
6EyI6q-hHkQ, Dificultades y errores: ecuaciones lineales, 2018-04-03, PLgESRxNhytd7jhgW8IhLXi1edIr9c5PsJ,3
apUUaaT89Wg, Análisis objetivo 1: ecuaciones lineales, 2018-04-03, PLgESRxNhytd7jhgW8IhLXi1edIr9c5PsJ,3
oOFt3enSDB8, Informe final: razones trigonométricas, 2018-04-03, PLgESRxNhytd7jhgW8IhLXi1edIr9c5PsJ,3
ojHHIvmvC9g, Tarea diagnóstica: ecuaciones lineales, 2018-04-03, PLgESRxNhytd7jhgW8IhLXi1edIr9c5PsJ,3
xmypi8-1Cds, Caracterización objetivos: ecuaciones lineales, 2018-04-03, PLgESRxNhytd7jhgW8IhLXi1edIr9c5PsJ,3
OLemB4hmiIs, Tarea diagnóstica: ecuaciones lineales, 2018-04-03, PLgESRxNhytd7jhgW8IhLXi1edIr9c5PsJ,3
TL-yebqYwLQ, Interpretación resultados: sistemas de ecuaciones, 2018-04-03, PLgESRxNhytd7jhgW8IhLXi1edIr9c5PsJ,3
HQwSXWt1XAg, Mejora unidad didáctica: razones trigonométricas, 2018-04-03, PLgESRxNhytd7jhgW8IhLXi1edIr9c5PsJ,3
Q_QwExMbSgM, Caracterización objetivos: ecuaciones lineales, 2018-04-03, PLgESRxNhytd7jhgW8IhLXi1edIr9c5PsJ,3
UXFeQNKJhp8, Caracterización objetivo: sistemas de ecuaciones, 2018-04-03, PLgESRxNhytd7jhgW8IhLXi1edIr9c5PsJ,3
K9im00-5A9o, Análisis de tareas: sistemas de ecuaciones, 2018-04-03, PLgESRxNhytd7jhgW8IhLXi1edIr9c5PsJ,3
QSBSPf_nEns, Currículo matemáticas: ecuaciones lineales, 2018-04-03, PLgESRxNhytd7jhgW8IhLXi1edIr9c5PsJ,3
anORrDwXIOA, Dimensión cognitiva: razones trigonométricas, 2018-04-03, PLgESRxNhytd7jhgW8IhLXi1edIr9c5PsJ,3
wbICeY5c3YQ, Mejora unidad didáctica: números enteros, 2018-04-03, PLgESRxNhytd7jhgW8IhLXi1edIr9c5PsJ,3
L6h8TpdJ1nk, Secuencia de tareas: números enteros, 2018-04-03, PLgESRxNhytd7jhgW8IhLXi1edIr9c5PsJ,3
7mbC9_cMDHw, Análisis objetivo 1: ecuaciones lineales, 2018-04-03, PLgESRxNhytd7jhgW8IhLXi1edIr9c5PsJ,3
7uR_jI1bkdI, Mejora unidad didáctica: sistemas de ecuaciones, 2018-04-03, PLgESRxNhytd7jhgW8IhLXi1edIr9c5PsJ,3
0ZSbJ9loUh8, Análisis objetivo 1: números enteros, 2018-04-03, PLgESRxNhytd7jhgW8IhLXi1edIr9c5PsJ,3
hMXu1WK_6yc, Caracterización objetivo: ecuaciones lineales, 2018-04-03, PLgESRxNhytd7jhgW8IhLXi1edIr9c5PsJ,3
82cMRaU5I3Y, Resumen experiencia: ecuaciones lineales, 2018-04-03, PLgESRxNhytd7jhgW8IhLXi1edIr9c5PsJ,3
Wz0YSoROwhU, Concreción tema: semejanza de triángulos, 2018-03-20, PLgESRxNhytd7JpZfa4sJ6RgACby_ubn6l,0
w82tt5cZc2E, Noción currículo: semejanza de triángulos, 2018-03-20, PLgESRxNhytd7JpZfa4sJ6RgACby_ubn6l,0
gwsIzUP_clE, Currículo matemáticas: semejanza de triángulos, 2018-03-20, PLgESRxNhytd7JpZfa4sJ6RgACby_ubn6l,0
OTs0mj3nGTk, PISA y estándares: semejanza de triángulos, 2018-03-20, PLgESRxNhytd7JpZfa4sJ6RgACby_ubn6l,0
yYDY7EHxWsU, Estructura conceptual: semejanza de triángulos, 2018-04-14, PLgESRxNhytd7JpZfa4sJ6RgACby_ubn6l,4
pw-LfOX-1mk, Sistemas representación: semejanza de triángulos, 2018-04-28, PLgESRxNhytd7JpZfa4sJ6RgACby_ubn6l,8
IFB801umIvc, Fenomenología: semejanza de triángulos, 2018-05-12, PLgESRxNhytd7JpZfa4sJ6RgACby_ubn6l,2
zMXO-oIorVI, Análisis de contenido: semejanza de triángulos, 2018-05-26, PLgESRxNhytd7JpZfa4sJ6RgACby_ubn6l,6
3kL4fiukXZw, Expectativas: semejanza de triángulos, 2018-08-11, PLgESRxNhytd7JpZfa4sJ6RgACby_ubn6l,1
fGIbUu6x5vk, Dificultades y errores: semejanza de triángulos, 2018-08-25, PLgESRxNhytd7JpZfa4sJ6RgACby_ubn6l,5
qxHfMESEkrw, Caracterización objetivo: semejanza de triángulos, 2018-09-08, PLgESRxNhytd7JpZfa4sJ6RgACby_ubn6l,8
AqZJ_iqWhHo, Versión inicial tareas: semejanza de triángulos, 2018-10-13, PLgESRxNhytd7JpZfa4sJ6RgACby_ubn6l,3
RW83uxCY340, Previsiones tareas: semejanza de triángulos, 2018-10-27, PLgESRxNhytd7JpZfa4sJ6RgACby_ubn6l,7
YqozYU4Bh0g, Análisis de tareas: semejanza de triángulos, 2018-11-10, PLgESRxNhytd7JpZfa4sJ6RgACby_ubn6l,0
pwm-yGZbRS0, Secuencia de tareas: semejanza de triángulos, 2018-11-24, PLgESRxNhytd7JpZfa4sJ6RgACby_ubn6l,4
tbT-v8GKCao, Tarea diagnóstica: semejanza de triángulos, 2019-02-05, PLgESRxNhytd7JpZfa4sJ6RgACby_ubn6l,5
C0iOhIqwjZU, Diario del estudiante: semejanza de triángulos, 2019-02-16, PLgESRxNhytd7JpZfa4sJ6RgACby_ubn6l,6
wthXypCfObc, Diario del profesor: semejanza de triángulos, 2019-03-02, PLgESRxNhytd7JpZfa4sJ6RgACby_ubn6l,2
JkWbQQpYoUQ, Evaluación e instrucción: semejanza de triángulos, 2019-03-16, PLgESRxNhytd7JpZfa4sJ6RgACby_ubn6l,6
xVyuqshQ39w, ACE y una tarea: semejanza de triángulos, 2019-04-06, PLgESRxNhytd7JpZfa4sJ6RgACby_ubn6l,6
1fpnpMXX72Y, Análisis objetivo 1: semejanza de triángulos, 2019-04-27, PLgESRxNhytd7JpZfa4sJ6RgACby_ubn6l,7
UBFopITV64Y, Análisis objetivos: semejanza de triángulos, 2019-05-11, PLgESRxNhytd7JpZfa4sJ6RgACby_ubn6l,1
2XZDv-01ve8, Interpretación resultados: semejanza de triángulos, 2019-05-25, PLgESRxNhytd7JpZfa4sJ6RgACby_ubn6l,5
leIRMxHouvo, Dimensión afectiva: semejanza de triángulos, 2019-08-10, PLgESRxNhytd7JpZfa4sJ6RgACby_ubn6l,0
ZgyQPp18waw, Dimensión cognitiva: semejanza de triángulos, 2019-08-24, PLgESRxNhytd7JpZfa4sJ6RgACby_ubn6l,4
zebC3j6WSBw, Mejora unidad didáctica: semejanza de triángulos, 2019-09-07, PLgESRxNhytd7JpZfa4sJ6RgACby_ubn6l,7
-kwBLnIGG_c, Nuevo diseño: semejanza de triángulos, 2019-09-21, PLgESRxNhytd7JpZfa4sJ6RgACby_ubn6l,1
_QXRe38DRAA, Resumen experiencia: semejanza de triángulos, 2019-10-12, PLgESRxNhytd7JpZfa4sJ6RgACby_ubn6l,2
z7BblPBVXoc, Resumen y cartilla: semejanza de triángulos, 2019-10-26, PLgESRxNhytd7JpZfa4sJ6RgACby_ubn6l,6
IA0664nk8yo, Análisis de contenido: ecuación lineal, 2017-11-28, PLgESRxNhytd7MIfh_JpjpKhw4ZVvxBfet,8
aVrWg-EKa5M, Estructura conceptual de la ecuación lineal, 2017-11-29, PLgESRxNhytd7MIfh_JpjpKhw4ZVvxBfet,9
j7M-clVnT64, Sistemas representación de ecuación lineal, 2017-11-29, PLgESRxNhytd7MIfh_JpjpKhw4ZVvxBfet,9
_iN680BfQFw, Discusión Sistemas representación de ecuación lineal, 2017-11-29, PLgESRxNhytd7MIfh_JpjpKhw4ZVvxBfet,9
nSD6IqZFxE0, Fenomenología de ecuación lineal, 2017-11-29, PLgESRxNhytd7MIfh_JpjpKhw4ZVvxBfet,9
usA-ZgQa6ig, Discusión Fenomenología, 2017-11-29, PLgESRxNhytd7MIfh_JpjpKhw4ZVvxBfet,9
XeskdmsbI7U, Discusión Análisis de contenido, 2017-11-29, PLgESRxNhytd7MIfh_JpjpKhw4ZVvxBfet,9
LuzhK6JKA10, Discusión: Noción currículo, 2017-11-30, PLgESRxNhytd7MIfh_JpjpKhw4ZVvxBfet,0
8Hg20S0JwHE, Discusión: Currículo matemáticas, 2017-11-30, PLgESRxNhytd7MIfh_JpjpKhw4ZVvxBfet,0
dfz4Qnx6Tss, Discusión: Concreción tema, 2017-11-30, PLgESRxNhytd7MIfh_JpjpKhw4ZVvxBfet,0
kBUdIi81xv8, Discusión: PISA y estándares, 2017-11-30, PLgESRxNhytd7MIfh_JpjpKhw4ZVvxBfet,0
rFJbDrhCGkc, Noción currículo: ecuación lineal, 2017-11-30, PLgESRxNhytd7MIfh_JpjpKhw4ZVvxBfet,0
X8jgbv3ecEw, Currículo matemáticas: ecuación lineal, 2017-11-30, PLgESRxNhytd7MIfh_JpjpKhw4ZVvxBfet,0
H0F-p9GRw50, PISA y estándares: ecuación lineal, 2017-11-30, PLgESRxNhytd7MIfh_JpjpKhw4ZVvxBfet,0
AAlQfI9WhV4, Concreción tema: ecuación lineal, 2017-11-30, PLgESRxNhytd7MIfh_JpjpKhw4ZVvxBfet,0
mEECbrufJ7c, Expectativas: ecuación lineal, 2018-02-05, PLgESRxNhytd7MIfh_JpjpKhw4ZVvxBfet,5
49YSZuBpsBw, Dificultades y errores: ecuación lineal, 2018-03-02, PLgESRxNhytd7MIfh_JpjpKhw4ZVvxBfet,2
5S5Nj1AtGLo, Caracterización objetivo: ecuación lineal, 2018-03-05, PLgESRxNhytd7MIfh_JpjpKhw4ZVvxBfet,5
2wAjZ9Jibog, Caracterización objetivos: ecuación lineal, 2019-08-01, PLgESRxNhytd7MIfh_JpjpKhw4ZVvxBfet,1
Xhn3qBXVo5w, Versión inicial tareas: ecuación lineal, 2019-08-01, PLgESRxNhytd7MIfh_JpjpKhw4ZVvxBfet,1
a5_PGVSWEAY, Previsiones tareas: ecuación lineal, 2019-08-01, PLgESRxNhytd7MIfh_JpjpKhw4ZVvxBfet,1
bpbM5tkTAC0, Análisis de tareas: ecuación lineal, 2019-08-01, PLgESRxNhytd7MIfh_JpjpKhw4ZVvxBfet,1
V1nC4SfH51Y, Secuencia de tareas: ecuación lineal, 2019-08-01, PLgESRxNhytd7MIfh_JpjpKhw4ZVvxBfet,1
B11lACu7Vzw, Tarea diagnóstica: ecuación lineal, 2019-08-01, PLgESRxNhytd7MIfh_JpjpKhw4ZVvxBfet,1
fT-uluJHyG0, Diario del estudiante: ecuación lineal, 2019-08-01, PLgESRxNhytd7MIfh_JpjpKhw4ZVvxBfet,1
DMfAtirCiAg, Diario del profesor: ecuación lineal, 2019-08-01, PLgESRxNhytd7MIfh_JpjpKhw4ZVvxBfet,1
frvJlytuq9Y, Evaluación e instrucción: ecuación lineal, 2019-08-01, PLgESRxNhytd7MIfh_JpjpKhw4ZVvxBfet,1
mgCRVb5IgqA, ACE y una tarea: ecuación lineal, 2019-08-01, PLgESRxNhytd7MIfh_JpjpKhw4ZVvxBfet,1
o68VZjVRots, Análisis objetivo 1: ecuación lineal, 2019-08-01, PLgESRxNhytd7MIfh_JpjpKhw4ZVvxBfet,1
bShm94AoYzw, Análisis objetivos: ecuación lineal, 2019-08-01, PLgESRxNhytd7MIfh_JpjpKhw4ZVvxBfet,1
avVdBUfbji0, Interpretación resultados: ecuación lineal, 2019-08-01, PLgESRxNhytd7MIfh_JpjpKhw4ZVvxBfet,1
IbjA2aU0_Uc, Interpretación resultados: elipse, 2017-11-27, PLgESRxNhytd7NVv6tYVUAoEfTLTCksyGE,7
EgAl3gRgwFk, Resultados objetivos de elipse, 2017-11-28, PLgESRxNhytd7NVv6tYVUAoEfTLTCksyGE,8
