Fecha,Departamento,Municipio,Día,Hora,Barrio,Zona,Clase de sitio,Arma empleada,Móvil Agresor,Móvil Victima,Edad,Sexo,Estado civil,País de nacimiento,Clase de empleado,Profesión,Escolaridad,Código DANE,Cantidad
19/01/2018,BOYACÁ,TUNJA (CT),Viernes,4:00:00,BARRIO LIBERTADOR,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,59,MASCULINO,DIVORCIADO,COLOMBIA,AGRICULTOR,-,PRIMARIA,15001000,1
19/01/2018,CAUCA,TIMBÍO,Viernes,16:40:00,VDA LA CABAÑA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,36,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,19807000,1
19/01/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,19:00:00,ACACIAS SUR E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,29,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000,1
19/01/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,3:50:00,CALIFORNIA   E-8,URBANA,INTERIOR VEHICULO SERVICIO PUBLICO,ARMA DE FUEGO,PASAJERO BUS,CONDUCTOR BUS,21,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,1
19/01/2018,CUNDINAMARCA,EL COLEGIO,Viernes,18:00:00,LOS AMIGOS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,25245000,1
19/01/2018,CUNDINAMARCA,SOACHA,Viernes,21:00:00,LA ISLA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,62,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,25754000,1
19/01/2018,GUAJIRA,MAICAO,Viernes,19:00:00,BUENOS AIRES,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,29,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,44430000,1
19/01/2018,HUILA,RIVERA,Viernes,18:30:00,VEREDA ARENOSO,RURAL,TRAMO DE VIA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,25,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,INGENIERÍA CIVIL,SUPERIOR,41615000,1
19/01/2018,MAGDALENA,SANTA MARTA (CT),Viernes,20:05:00,PANDO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,16,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,47001000,1
19/01/2018,NORTE DE SANTANDER,SARDINATA,Viernes,21:40:00,BARRIO SAN FRANCISCO,URBANA,PARQUES,ARMA DE FUEGO,A PIE,A PIE,34,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,54720000,1
19/01/2018,NORTE DE SANTANDER,TEORAMA,Viernes,11:20:00,VEREDA LLANA BAJA,RURAL,FINCAS Y SIMILARES,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,A PIE,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO EJERCITO,-,SECUNDARIA,54800000,1
19/01/2018,NORTE DE SANTANDER,VILLA DEL ROSARIO,Viernes,2:00:00,CORREGIMIENTO LA PARADA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,23,MASCULINO,SOLTERO,VENEZUELA,DESEMPLEADO,-,PRIMARIA,54874000,1
19/01/2018,NORTE DE SANTANDER,VILLA DEL ROSARIO,Viernes,2:00:00,CORREGIMIENTO LA PARADA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,26,MASCULINO,SOLTERO,VENEZUELA,DESEMPLEADO,-,PRIMARIA,54874000,1
19/01/2018,NORTE DE SANTANDER,VILLA DEL ROSARIO,Viernes,2:00:00,CORREGIMIENTO LA PARADA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,32,MASCULINO,SOLTERO,VENEZUELA,DESEMPLEADO,-,PRIMARIA,54874000,1
19/01/2018,NORTE DE SANTANDER,VILLA DEL ROSARIO,Viernes,2:00:00,CORREGIMIENTO LA PARADA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,34,MASCULINO,SOLTERO,VENEZUELA,EMPLEADO PARTICULAR,-,PRIMARIA,54874000,1
19/01/2018,QUINDÍO,CALARCA,Viernes,14:03:00,LLANITOS DE GUARARA,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,30,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,PRIMARIA,63130000,1
19/01/2018,RISARALDA,PEREIRA (CT),Viernes,19:20:00,SAN FRANCISCO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,34,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,66001000,1
19/01/2018,RISARALDA,PEREIRA (CT),Viernes,18:45:00,SAN ANTONIO II,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,28,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,66001000,1
19/01/2018,TOLIMA,IBAGUÉ (CT),Viernes,12:00:00,PICALEÑA,URBANA,CARCELES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,23,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,73001000,1
19/01/2018,VALLE,CALI (CT),Viernes,16:50:00,UNION DE VIVIENDA POPULAR E16,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,1
19/01/2018,VALLE,CALI (CT),Viernes,2:50:00,LA FLORESTA E8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,1
19/01/2018,VALLE,CALI (CT),Viernes,9:10:00,SAN CRISTOBAL E10,URBANA,LOCAL COMERCIAL,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,32,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,1
19/01/2018,VALLE,CANDELARIA,Viernes,23:50:00,PANAMERICANO (23-2),URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,44,MASCULINO,SEPARADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76130000,1
19/01/2018,VALLE,JAMUNDÍ,Viernes,16:15:00,EL RODEO E24,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,18,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,76364000,1
19/01/2018,VALLE,JAMUNDÍ,Viernes,21:42:00,EL PORVENIR E24,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76364000,1
20/01/2018,ANTIOQUIA,DON MATÍAS,Sábado,5:00:00,EDUARDO RENDON,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,32,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,5237000,1
20/01/2018,ANTIOQUIA,MARINILLA,Sábado,22:30:00,CENTRO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,29,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5440000,1
20/01/2018,ANTIOQUIA,MEDELLÍN (CT),Sábado,19:00:00,FUENTE CLARA C-7,URBANA,QUEBRADA,ARMA DE FUEGO,A PIE,A PIE,31,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,5001000,1
20/01/2018,ANTIOQUIA,NARIÑO,Sábado,12:15:00,QUIEBRA HONDA,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,A PIE,CONDUCTOR MOTOCICLETA,45,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,5483000,1
20/01/2018,ANTIOQUIA,SAN LUIS,Sábado,10:05:00,EL ALMENDRON,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,49,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,PRIMARIA,5660000,1
20/01/2018,ANTIOQUIA,TURBO,Sábado,17:00:00,SANTA FE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,31,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5837000,1
20/01/2018,ARAUCA,SARAVENA,Sábado,21:30:00,VEREDA PUERTO CONTRERAS,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,18,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,81736000,1
20/01/2018,ATLÁNTICO,BARRANQUILLA (CT),Sábado,21:10:00,REBOLO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,33,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,PRIMARIA,8001000,1
20/01/2018,BOLÍVAR,CARTAGENA (CT),Sábado,8:00:00,NELSON MANDELA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,13001000,1
20/01/2018,BOLÍVAR,SANTA ROSA,Sábado,16:00:00,LA CEIBA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,35,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,13683000,1
20/01/2018,BOYACÁ,TUTAZÁ,Sábado,15:45:00,VDA. TOBAL,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,38,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO EJERCITO,-,SECUNDARIA,15839000,1
20/01/2018,CAUCA,ALMAGUER,Sábado,18:30:00,VDA EL RUIZ,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,-,PRIMARIA,19022000,1
20/01/2018,CAUCA,PATÍA,Sábado,16:40:00,Balboita,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,63,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,19532000,1
20/01/2018,CAUCA,SANTANDER DE QUILICHAO,Sábado,21:20:00,OLAYA HERRERA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,19698000,1
20/01/2018,CAUCA,SANTANDER DE QUILICHAO,Sábado,21:20:00,OLAYA HERRERA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,19698000,1
20/01/2018,CHOCÓ,CONDOTO,Sábado,2:10:00,CABECERA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,37,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,27205000,1
20/01/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,18:00:00,TOCHE E-7,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,21,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,1
20/01/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,23:00:00,BARRANQUILLITA E-8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,16,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,11001000,1
20/01/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,23:00:00,BARRANQUILLITA E-8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,33,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,1
20/01/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,0:00:00,ANDALUCIA E-8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,40,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,1
20/01/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,4:40:00,ARBORIZADORA ALTA E-19,URBANA,BOSQUES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,1
20/01/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,23:38:00,DIANA TURBAY E-18,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,53,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,1
20/01/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,2:13:00,SAN JOSE DE BAVARIA  E-8,URBANA,"BARES, CANTINAS Y SIMILARES",ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,11001000,1
20/01/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,4:21:00,GUSTAVO RESTREPO E-18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,11001000,1
20/01/2018,CUNDINAMARCA,CHIPAQUE,Sábado,17:30:00,VER. CALDERITAS,RURAL,DENTRO DE LA VIVIENDA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,19,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,-,SECUNDARIA,25178000,1
20/01/2018,CUNDINAMARCA,LA CALERA,Sábado,22:15:00,VER. EL HATO,RURAL,"BARES, CANTINAS Y SIMILARES",ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,30,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,25377000,1
20/01/2018,CUNDINAMARCA,SOACHA,Sábado,21:45:00,LA VEREDITA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,25754000,1
20/01/2018,GUAJIRA,RIOHACHA (CT),Sábado,8:15:00,CENTRO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,59,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,44001000,1
20/01/2018,MAGDALENA,ZONA BANANERA,Sábado,16:30:00,CORREGIMIENTO GUACAMAYAL,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,37,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,47980000,1
20/01/2018,MAGDALENA,ZONA BANANERA,Sábado,18:20:00,CORREGIMIENTO RIO FRIO,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,70,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,47980000,1
20/01/2018,META,VILLAVICENCIO (CT),Sábado,1:10:00,PORVENIR,URBANA,CALLEJÓN,ARMA DE FUEGO,A PIE,A PIE,24,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,50001000,1
20/01/2018,NARIÑO,CUMBAL,Sábado,19:30:00,VDA TASMAG,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,75,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,52227000,1
20/01/2018,NORTE DE SANTANDER,CHINÁCOTA,Sábado,1:00:00,VEREDA OROZCO,RURAL,CABAÑA,ARMA DE FUEGO,A PIE,A PIE,39,MASCULINO,DIVORCIADO,COLOMBIA,COMERCIANTE,DERECHO,SUPERIOR,54172000,1
20/01/2018,NORTE DE SANTANDER,CÚCUTA (CT),Sábado,10:20:00,CORREGIMIENTO AGUA CLARA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,47,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,54001000,1
20/01/2018,NORTE DE SANTANDER,CÚCUTA (CT),Sábado,6:20:00,CASERIO LA FLORESTA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,20,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,54001000,1
20/01/2018,NORTE DE SANTANDER,CÚCUTA (CT),Sábado,6:20:00,CASERIO LA FLORESTA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,59,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,54001000,1
20/01/2018,NORTE DE SANTANDER,VILLA DEL ROSARIO,Sábado,0:06:00,ANILLO VIAL (JURD VILLA DEL ROSARIO),RURAL,TROCHA,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,SOLTERO,VENEZUELA,DESEMPLEADO,-,PRIMARIA,54874000,1
